Question,Correct Answer,Model Answer,Semantic Entropy,EigenScore,SAR Score,NumSets,Self Confidence,Verbalized Uncertainty,Voting Result,Hallucination Votes,Similarity with Correct
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Принятие Соборного Уложения, Вариант ответа 2: Провозглашение России империей, Вариант ответа 3: Битва на р. Воже, Вариант ответа 4: Медный бунт, Вариант ответа 5: Созыв Уложенной Комиссии Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",31425,"Хронологическая последовательность:

3) Битва на р. Воже — 1378  
1) Принятие Соборного Уложения — 1649  
4) Медный бунт — 1662  
2) Провозглашение России империей — 1721  
5) Созыв Уложенной комиссии — 1767  

Ответ: **31425**",0.028275788,0.09733589089279694,1.0,1,0.99,1.0,NORMAL,0/6,0.049132198
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён список терминов. Все они, за исключением двух, относятся к событиям, явлениям периода XII–XV вв. Выберите лишние элементы. Вариант ответа 1: Кормления, Вариант ответа 2: Вольные хлебопашцы, Вариант ответа 3: Баскак, Вариант ответа 4: Старообрядцы, Вариант ответа 5: Архиепископ, Вариант ответа 6: Посадник Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",24,24,0.23124295,0.3937934622390422,1.0,2,0.99,1.0,NORMAL,2/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три положения из перечисленных ниже относятся к «Русской правде» П. И. Пестеля? Вариант ответа 1: Сохранение в неприкосновенности сословных прав и привилегий, Вариант ответа 2: Установление конституционной монархии, Вариант ответа 3: Унитарное государство, Вариант ответа 4: Федеративное государство, Вариант ответа 5: Установление республики, Вариант ответа 6: Освобождение крепостных крестьян Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",356,356,1.7881393e-07,4.602727279829966e-08,1.0,1,0.99,1.0,NORMAL,0/6,0.9999999
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Троянская война, Вариант ответа 2: Завоевание Вавилона персами, Вариант ответа 3: Пелопонесская война Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",123,123,0.0,4.602727279829966e-08,1.0,1,0.99,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Аграрная реформа П. А. Столыпина предполагала Вариант ответа 1: национализацию части помещичьей земли, Вариант ответа 2: ограничение политики переселения крестьян, Вариант ответа 3: развитие общинного землевладения, Вариант ответа 4: образование отрубов и хуторских хозяйств Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Конституция, провозгласившая тезис о том, что социализм в СССР построен, была принята в Вариант ответа 1: 1918 г., Вариант ответа 2: 1922 г., Вариант ответа 3: 1924 г., Вариант ответа 4: 1936 г. Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён список терминов. Все они, за исключением одного, относятся к XIX в. Выберите лишний элемент. Вариант ответа 1: Декабристы, Вариант ответа 2: Народники, Вариант ответа 3: Петрашевцы, Вариант ответа 4: Большевики, Вариант ответа 5: Марксисты, Вариант ответа 6: Первомартовцы Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Прочитайте отрывок из летописи. Используя отрывок, выберите верные суждения. Текст: «Пришли печенеги впервые на Русскую землю, а [...] был в Переяславце, и затворилась княгиня Ольга с внуками своими, Ярополком, Олегом и Владимиром в городе Киеве. И обступили печенеги город в силе великой, бесчисленное множество их около города, и нельзя было из города выйти, ни вести князю послать. Изнемогали люди от голода и жажды. Собрались люди на другой стороне Днепра в лодках. Они стояли на другой стороне, и нельзя было ни одному из них войти в Киев, ни из города выйти к ним. И закручинились люди в городе и сказали: «Нет ли кого, кто мог бы на ту сторону дойти и сказать им: если кто не придёт к нам утром на выручку, придётся нам сдаться печенегам». Вариант ответа 1: Имя князя, пропущенное в тексте документа, — Святослав., Вариант ответа 2: Внук князя, чье имя пропущено в тексте, нанесет поражение печенегам, после которого они больше не будут представлять опасности для Руси., Вариант ответа 3: Осада Киева, описанная в тексте документа, завершилась сдачей города печенегам., Вариант ответа 4: Согласно документу, это было уже второе нашествие печенегов на Русь., Вариант ответа 5: В правление князя, чье имя пропущено в тексте, Русь приняла христианство., Вариант ответа 6: Княгиня, упоминаемая в тексте, провела налоговую реформу. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",126,"Правильные суждения: **16**

Кратко:
- **1** — верно: пропущенное имя князя — **Святослав**.
- **6** — верно: княгиня **Ольга** действительно провела налоговую реформу (установила уроки и погосты).

Неверны:
- **2** — неверно: окончательно разгромил печенегов **Ярослав Мудрый**, а не внук Святослава из этого отрывка.
- **3** — неверно: Киев не сдался.
- **4** — неверно: в тексте сказано, что печенеги пришли **впервые**.
- **5** — неверно: христианство Русь приняла при **Владимире**, а не при Святославе.

**Ответ: 16**",0.35088176,0.4504008294141192,1.0,2,0.99,1.0,NORMAL,2/6,0.040983446
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён список терминов (названий). Все они, за исключением двух, относятся к событиям (явлениям) первой четверти XIX в. Выберите лишние элементы. Вариант ответа 1: мировой посредник;, Вариант ответа 2: Государственный совет;, Вариант ответа 3: Правительствующий сенат;, Вариант ответа 4: министерства;, Вариант ответа 5: временнообязанные крестьяне;, Вариант ответа 6: Священный союз. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",15,15,1.7881393e-07,4.602727279829966e-08,1.0,1,0.99,1.0,NORMAL,0/6,0.9999999
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: В начале XVI в. в каменном храмовом зодчестве появился новый стиль Вариант ответа 1: шатровый, Вариант ответа 2: классицизм, Вариант ответа 3: барокко, Вариант ответа 4: ампир Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Кто из деятелей науки стал лауреатом Нобелевский премии во второй половине XX в.? Вариант ответа 1: И. В. Курчатов, Вариант ответа 2: Ж. И. Алфёров, Вариант ответа 3: И. П. Павлов, Вариант ответа 4: Н. И. Вавилов Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Начало деятельности Негласного комитета, Вариант ответа 2: Создание «теории официальной народности» С. С. Уваровым, Вариант ответа 3: Разгром кружка петрашевцев, Вариант ответа 4: Начало деятельности Северного иЮжного обществ декабристов, Вариант ответа 5: Создание «Союза спасения» Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",15423,"Хронология событий:

5 — создание «Союза спасения» (1816)  
1 — начало деятельности Негласного комитета (1801)  
4 — начало деятельности Северного и Южного обществ декабристов (1821)  
2 — создание теории официальной народности С. С. Уваровым (1833)  
3 — разгром кружка петрашевцев (1849)

Но с учётом дат правильный порядок такой:

1 (1801) → 5 (1816) → 4 (1821) → 2 (1833) → 3 (1849)

Ответ: **15423**",0.3084483,0.39611190150259284,0.9217234341361584,2,0.99,1.0,NORMAL,2/6,0.08567596
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Укажите город, где состоялся пуск первой в мире атомной электростанции. Вариант ответа 1: Обнинск, Вариант ответа 2: Магнитогорск, Вариант ответа 3: Челябинск, Вариант ответа 4: Тольятти Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,0.0,1.7210395901646083e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Напишите имя мастера, росписями которого известен Ферапонтов монастырь Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",Дионисий,Дионисий.,1.1920929e-07,2.754924651196835e-06,1.0,1,0.99,1.0,NORMAL,0/6,0.9851352
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён перечень терминов (названий). Все они, за исключением двух, относятся ко второй половине XII−XV в. Выберите лишние элементы. Вариант ответа 1: бояре;, Вариант ответа 2: верховники;, Вариант ответа 3: дворяне;, Вариант ответа 4: стрельцы;, Вариант ответа 5: ордынский выход;, Вариант ответа 6: кормленщики Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",24,24,0.2194038,0.3845083224181965,1.0,2,0.99,1.0,NORMAL,2/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Сколько Государственных Дум было избрано в России до февраля 1917 года: Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",4,До февраля 1917 года в России было избрано четыре Государственные думы.,0.007548034,0.02659526545520766,0.9874196208420312,1,1.0,1.0,NORMAL,0/6,0.1203091
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Заполните пропуски в предложениях, используя список пропущенных элементов. Для каждого предложения, обозначенного буквой А, Б, В, выберите номер нужного элемента. В ответе запишите номера правильных ответов в порядке, соответствующем буквам А, Б, В Текст: А) Князь _______ убит боярами-заговорщиками. Б) В ________ земле были неплодородные почвы и развитая торговля. В) Первое упоминание Москвы датируется _______ Вариант ответа 1: Новгородской, Вариант ответа 2: 1198, Вариант ответа 3: Ярослав Осмомысл, Вариант ответа 4: Андрей Боголюбский, Вариант ответа 5: Галицко-Волынской, Вариант ответа 6: 1147 Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",416,416,0.123931885,0.2802121032013399,1.0,2,0.99,1.0,NORMAL,1/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: В состав Избранной Рады входили Вариант ответа 1: Сергий Радонежский, Пересвет, Вариант ответа 2: Малюта Скуратов, Алексей Басманов, Вариант ответа 3: Михаил Воротынский, Дмитрий Пожарский, Вариант ответа 4: Алексей Адашев, Сильвестр Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Как назывался побор, вносимый зависимым крестьянином сеньору? Вариант ответа 1: налог, Вариант ответа 2: пошлина, Вариант ответа 3: оброк, Вариант ответа 4: дань Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Укажите название славянского племенного союза, чьим центром был Искоростень Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",древляне,Древляне.,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,0.98991644
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Как назывался общерусский летописный свод, содержавший сведения о жизни славян и их соседей в древности? Вариант ответа 1: Русская Правда, Вариант ответа 2: «Поучение детям», Вариант ответа 3: «Повесть временных лет», Вариант ответа 4: Соборное уложение Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Установите соответствие между событиями и их датами. В ответе запишите номера правильных ответов в порядке, соответствующем буквам А, Б, В, Г Текст: А) начало кампании по «борьбе с космополитизмом» Б) волнения и расстрел рабочих в Новочеркасске В) избрание Генеральным секретарем ЦК КПСС Ю. А. Андропова Г) прекращение существования СССР Вариант ответа 1: 1982 г., Вариант ответа 2: 1977 г., Вариант ответа 3: 1991 г., Вариант ответа 4: 1949 г., Вариант ответа 5: 1962 г. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",4513,"А) 1949 г. → 4  
Б) 1962 г. → 5  
В) 1982 г. → 1  
Г) 1991 г. → 3  

Ответ: **4513**",0.6076319,0.7995545671325336,0.3130335329743251,4,0.99,1.0,HALLUCINATION,4/6,0.36748886
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Напишите пропущенное слово (словосочетание). Текст: ""Представительное учреждение, которому передавалась власть после отречения Михаила Романова для установления формы правления и выработки конституции, называлось _____________________ собрание"". Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",Учредительное,Учредительное собрание,0.006784141,0.0485264904060041,1.0,1,0.99,1.0,NORMAL,0/6,0.85375243
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Битва под Лиственом между Мстиславом и Ярославом, Вариант ответа 2: распад Франкской империи, Вариант ответа 3: осада Козельска Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",213,213,0.39840078,0.510548557264588,0.4033682191417727,2,0.99,1.0,UNCERTAIN,3/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Укажите советского писателя, который был удостоен в 1965 г. Нобелевской премии по литературе «за художественную силу и правдивость, с которой он в своей донской эпопее срисовал историческую эпоху из жизни российского народа»? Вариант ответа 1: К. М. Симонов, Вариант ответа 2: В. Г. Распутин, Вариант ответа 3: М. А. Шолохов, Вариант ответа 4: И. Г. Эренбург Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие понятия относятся к периоду перестройки в СССР? Вариант ответа 1: «парад суверенитетов», Вариант ответа 2: «шоковая терапия», Вариант ответа 3: гласность, Вариант ответа 4: приватизация, Вариант ответа 5: политический плюрализм, Вариант ответа 6: «развитой социализм» Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",135,135,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.93,1.0,NORMAL,0/6,1.0000002
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какая из стран в период 1992−2011 гг. стала членом НАТО? Вариант ответа 1: Грузия, Вариант ответа 2: Австрия, Вариант ответа 3: Черногория, Вариант ответа 4: Болгария Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: К церковной реформе патриарха Никона относится Вариант ответа 1: изменение церковных обрядов, Вариант ответа 2: созыв Стоглавого собора, Вариант ответа 3: учреждение Святейшего Синода, Вариант ответа 4: отделение церкви от государства Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён список терминов. Все они, за исключением двух, относятся к событиям (явлениям) XIX в. Выберите лишние элементы. Вариант ответа 1: Вольные хлебопашцы, Вариант ответа 2: Верховники, Вариант ответа 3: Декабристы, Вариант ответа 4: Третьеиюньский переворот, Вариант ответа 5: Земства, Вариант ответа 6: Военные поселения Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",24,24,-2.3841858e-07,9.906479089500534e-07,0.9999999999999998,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Учреждение Лиги Наций., Вариант ответа 2: Основание Санкт-Петербурга., Вариант ответа 3: Отмена кормлений. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",321,321,0.47848666,0.5943111241748125,0.2025222660966438,2,1.0,1.0,HALLUCINATION,4/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности правителей России. Вариант ответа 1: Михаил Романов, Вариант ответа 2: Лжедмитрий I, Вариант ответа 3: Василий II, Вариант ответа 4: Борис Годунов, Вариант ответа 5: Иван III Великий Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",35421,"Правильная хронологическая последовательность:

Василий II → Иван III Великий → Борис Годунов → Лжедмитрий I → Михаил Романов

По номерам: **35421**",0.40927267,0.5420796232278775,0.7391879827207308,2,0.99,1.0,UNCERTAIN,3/6,0.44561005
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какое из перечисленных событий произошло раньше других? Вариант ответа 1: Начало Первой российской революции, Вариант ответа 2: Вступление России в Первую мировую войну, Вариант ответа 3: Издание манифеста о законодательной Государственной думе, Вариант ответа 4: Начало Русско-японской войны Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три из перечисленных положений характеризуют период «оттепели»? Вариант ответа 1: Сокращение количества издаваемых газет и журналов, Вариант ответа 2: Реабилитация значительной части жертв политических репрессий, Вариант ответа 3: Отмена идеологического контроля в сфере культуры, Вариант ответа 4: Внутрипартийная борьба за власть, Вариант ответа 5: Введение многопартийности, Вариант ответа 6: Политика десталинизации Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",246,"Период «оттепели» характеризуют:

2 — реабилитация значительной части жертв политических репрессий  
4 — внутрипартийная борьба за власть  
6 — политика десталинизации

Ответ: 246",0.47152185,0.47516497566306193,0.23229792784906733,2,0.97,1.0,HALLUCINATION,4/6,0.23229793
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Первые годы проведения рыночных реформ в России (1992—1993 гг.) были отмечены Вариант ответа 1: преодолением дефицита продовольственных товаров, Вариант ответа 2: макроэкономической стабилизацией, Вариант ответа 3: развитием военно-промышленного комплекса, Вариант ответа 4: увеличением доходов большинства населения Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Назовите термин (понятие), о котором идет речь. Текст: Принудительное переселение крестьянских семей, имеющих крепкое хозяйство, объявленных кулаками, в отдалённые районы СССР с передачей их хозяйств создаваемым колхозам, проводившееся в 1929–1933 гг. в рамках общей политики коллективизации и индустриализации народного хозяйства СССР. Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",раскулачивание,Раскулачивание.,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,0.9830019
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Введение новой экономической политики, Вариант ответа 2: Первая Мировая Война, Вариант ответа 3: Смерть Кирова Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",213,213,1.1920929e-07,2.754924651196835e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Клеопатра, Вариант ответа 2: Хеопс, Вариант ответа 3: Рамзес II Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",231,231,-2.3841858e-07,1.7234054894787614e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Напишите пропущенное слово (словосочетание). Текст: При Петре I и в течение XVIII в. для работы на казённых заводах к ним прикрепляли государственных и дворцовых крестьян, которые работали на них вместо уплаты подати. Крестьян, принадлежавших к этой категории, называли ____________________. Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",приписные,Посессионные крестьяне.,0.033483803,0.11091744344127158,1.0,1,0.03,0.3,NORMAL,2/6,0.7761686
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Отмена крепостного права в России;, Вариант ответа 2: Ноябрьская революция в Германии., Вариант ответа 3: Принятие Соборного уложения царя Алексея Михайловича. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",312,"Сначала было принятие Соборного уложения Алексея Михайловича — 1649 год, затем отмена крепостного права в России — 1861 год, затем Ноябрьская революция в Германии — 1918 год.

Ответ: **312**",0.33717698,0.47405401073415093,0.8749190477293132,2,0.99,1.0,NORMAL,2/6,0.29271844
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Напишите пропущенное слово (словосочетание). Текст: Массовое движение новаторов социалистического производства в СССР — рабочих, колхозников, инженерно-технических работников — за повышение производительности труда, начало которому было положено в 1935 г., получило название «_________________ движение». Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",стахановское,Стахановское движение.,0.008316219,0.03638282078977469,0.9861396637415264,1,1.0,1.0,NORMAL,0/6,0.8226563
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Право на занятие той или иной должности в государстве в зависимости от знатности и служебного положения предков, их заслуг перед Московским великим князем: Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",Местничество,Местничество.,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,0.98817956
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Как назывался договор помещика с крестьянином, в котором фиксировались размер выкупаемого надела и условия выкупа? Вариант ответа 1: «Дарственное письмо», Вариант ответа 2: «Земельный договор», Вариант ответа 3: «Уставная грамота» Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три из перечисленных исторических деятелей занимали пост Верховного главнокомандующего русской армией в период Первой мировой войны? Вариант ответа 1: великий князь Николай Николаевич, Вариант ответа 2: А.А. Брусилов, Вариант ответа 3: К.К. Рокоссовский, Вариант ответа 4: Николай II, Вариант ответа 5: великий князь Константин Павлович, Вариант ответа 6: М.Д. Скобелев Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",124,124,0.16679823,0.33403027439054694,1.0,2,0.98,0.0,UNCERTAIN,3/6,1.0000002
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Cоляной бунт в Москве;, Вариант ответа 2: Начало работы Третьего отделения Собственной Его Императорского Величества канцелярии;, Вариант ответа 3: Начало Семилетней войны;, Вариант ответа 4: Падение империи Карла Великого;, Вариант ответа 5: Реставрация Мэйдзи в Японии. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",41325,"Хронология событий:

4) Падение империи Карла Великого — 843  
1) Соляной бунт в Москве — 1648  
3) Начало Семилетней войны — 1756  
2) Начало работы Третьего отделения — 1826  
5) Реставрация Мэйдзи в Японии — 1868

Ответ: **41325**",0.045514107,0.16247154103050507,0.958976905102113,1,0.99,1.0,NORMAL,0/6,0.33070815
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Кто из перечисленных лиц занимал должность Председателя Правительства РФ в период президентства Б. Н. Ельцина? Вариант ответа 1: Н. И. Рыжков, Вариант ответа 2: В. А. Зубков, Вариант ответа 3: Д. А. Медведев, Вариант ответа 4: С. В. Кириенко Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три события из перечисленных ниже связаны с царствованием Ивана Грозного? Вариант ответа 1: «Стояние на реке Угре», Вариант ответа 2: деятельность Избранной рады, Вариант ответа 3: присоединение Тверского княжества к Москве, Вариант ответа 4: созыв церковного собора (Стоглав), Вариант ответа 5: присоединение Астраханского ханства, Вариант ответа 6: Соловецкое восстание Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",245,245,0.22836035,0.31033461029734766,0.9999999999999999,2,0.99,1.0,NORMAL,2/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Что из перечисленного произошло раньше остальных событий? Вариант ответа 1: Прутский поход Петра I, Вариант ответа 2: штурм крепости Измаил, Вариант ответа 3: Азовские походы Петра I, Вариант ответа 4: морское сражение у острова Гренгам Выберите один вариант правильного ответа и укажите его номер в ответе.",3,"Правильный ответ: **3**.

Хронология:
- **Азовские походы Петра I** — **1695–1696**
- **Прутский поход Петра I** — **1711**
- **морское сражение у острова Гренгам** — **1720**
- **штурм крепости Измаил** — **1790**",0.3282957,0.44461819643072187,1.0,2,1.0,1.0,NORMAL,2/6,0.17926039
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какое из перечисленных событий относится к XVI в.? Вариант ответа 1: Учреждение приказа Тайных дел, Вариант ответа 2: Издание Новоторгового устава, Вариант ответа 3: Введение «заповедных лет», Вариант ответа 4: Введение Табели о рангах Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
